time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Event
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:25.,2169,108.45,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.05880737,0.3254242,-1.143768,-17.95247,-9.712524,-44.36273,105.9793,115.3111,25,-0.0889075,0.2439461,0.1458211,-0.3569006,-0.1256033,0.01052725,-0.3011692,0.2638118,0.1162012,0.009269082,0.2203812,-0.3222027,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:25.,2170,108.5,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.008422852,0.1208954,-0.7214355,-16.97679,-9.573608,-45.30695,108.4365,117.7683,25,0.4633985,0.1607734,-0.1200851,-0.3506176,-0.1161955,0.01844112,0.4771062,0.1823862,0.05341606,0.1005489,0.3040999,0.01283288,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:25.,2171,108.55,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.04272461,-0.1827698,-0.5121613,-17.11617,-10.05975,-45.84656,109.5738,118.9056,25,0.219567,0.1885486,-0.2074288,-0.3549703,-0.1063993,0.04431854,0.3447846,0.1956677,-0.2108604,0.1143189,0.0089189,0.4165711,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2172,108.6,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.03024292,-0.2484741,-0.6604767,-16.55864,-10.75427,-45.98145,109.2539,118.5857,25,-0.2059114,0.03840172,-0.1693477,-0.3618239,-0.09898297,0.05241238,0.01388557,0.1192112,-0.1520166,0.13166,-0.1780346,0.4316507,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2173,108.65,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.03314209,-0.2249146,-1.006027,-16.62833,-10.47647,-45.84656,110.0646,119.3964,25,-0.3744338,0.02890675,-0.1449063,-0.3714103,-0.09693477,0.04337493,-0.2775718,0.008175544,-0.1580461,0.1327638,-0.1678203,0.2075957,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2174,108.7,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.1926727,-0.1488953,-1.250961,-16.27986,-9.226349,-46.25122,109.6892,119.021,25,-0.4110597,0.1465279,-0.09005799,-0.3775929,-0.09452843,0.02747614,-0.409294,0.09366556,-0.07327267,0.02689298,-0.1843498,-0.05412614,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2175,108.75,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.162735,0.09152222,-1.496643,-15.96625,-8.21933,-46.95941,107.8895,117.2213,25,-0.187425,0.1774861,-0.2121613,-0.3850778,-0.08674213,0.009811051,-0.2627833,0.1460816,-0.1741685,-0.1180979,-0.09629872,-0.2913901,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2176,108.8,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.001876831,-0.1027527,-0.9900665,-14.22397,-8.288818,-47.70129,110.046,119.3778,25,-0.006215552,0.5485132,-0.124556,-0.3977636,-0.05801754,0.01916557,0.1863607,0.7187217,-0.1584195,-0.04003285,-0.01518313,-0.8113446,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2177,108.85,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.2155609,0.1886597,-1.165939,-13.66646,-8.774994,-47.97107,109.8148,119.1466,25,0.2877828,-0.01250754,-0.4780361,-0.4047845,-0.0455244,0.02435447,0.2669039,-0.02846138,-0.3104892,0.2668697,0.1718893,0.09194467,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2178,108.9,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.2181854,0.08200073,-1.140762,-12.23778,-9.504242,-48.34198,112.3054,121.6372,25,0.04433178,0.1302009,-0.3024462,-0.4272718,-0.04344548,0.03892628,0.1295308,0.1278835,-0.3494525,0.2264128,0.08623396,-0.00325682,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2179,108.95,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.3502197,-0.0693512,-1.044037,-11.92418,-10.09457,-48.44312,113.2608,122.5926,25,-0.6018744,-0.2779342,0.4037967,-0.4342871,-0.04039931,0.03453273,-0.3921016,-0.06523456,0.08464245,0.2927293,0.0567274,-0.04253409,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2180,109,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.04301453,0.2356873,-1.017685,-12.06355,-9.747314,-48.78033,112.1943,121.5261,25,-0.3653167,-0.5462583,0.609401,-0.4231188,-0.04883296,0.01685388,-0.5649662,-0.3787054,0.5358064,0.3990263,-0.05249812,-0.04537081,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2181,109.05,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.08631897,0.1249237,-0.7870178,-12.89986,-8.983337,-49.31989,111.8154,121.1472,25,0.4835017,-0.2729599,0.1828899,-0.3890909,-0.08397304,0.01075528,0.4169782,-0.4619854,0.3376554,0.07097586,0.2621131,0.04787134,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2182,109.1,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.03149414,-0.102356,-0.6235352,-13.84068,-8.948578,-50.09549,110.2089,119.5407,25,0.2511563,-0.1475455,0.1217608,-0.3766535,-0.09764337,0.03631867,0.4039814,-0.1516592,0.1343708,0.03162809,0.008936419,0.3333713,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2183,109.15,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.03125,-0.1379242,-0.7428284,-14.71181,-9.469482,-49.85944,108.5085,117.8403,25,-0.1300113,0.01104013,0.2976876,-0.3689756,-0.1039045,0.0436963,0.03184255,-0.103139,0.2093321,0.09251023,-0.09372301,0.3593801,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2184,109.2,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.08566284,-0.07540894,-0.9669647,-14.88603,-9.018066,-49.6908,107.178,116.5098,25,-0.0900263,0.03151665,0.45493,-0.3503231,-0.1034178,0.03778492,-0.0611623,0.06514399,0.4581903,0.1829786,-0.07582576,0.1217548,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2185,109.25,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.1287384,-0.07296753,-1.185837,-14.71181,-8.913879,-49.52219,106.738,116.0698,25,0.1230988,-0.2257048,0.4101934,-0.3297675,-0.1062976,0.03820892,0.164628,-0.1555165,0.473787,0.226885,-0.004418178,-0.09975381,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2186,109.3,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.01203918,-0.05484009,-1.235641,-15.06027,-8.774994,-49.52219,105.0681,114.3999,25,0.04029975,-0.2030365,0.2754697,-0.3077163,-0.1191076,0.04369851,0.09473521,-0.220929,0.3141554,0.2079614,-0.04483163,-0.2054358,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2187,109.35,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.1753998,-0.2490082,-0.9205627,-15.47841,-8.774994,-48.7803,104.1395,113.4713,25,0.1949594,0.08875251,0.1940901,-0.2969163,-0.1251644,0.05326901,0.5861245,0.06539354,0.1175355,0.05524855,0.06064433,-0.3384081,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2188,109.4,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.2869873,0.1445923,-1.257019,-15.89653,-9.677856,-49.11755,103.7288,113.0606,25,0.6522798,-0.5713279,0.1284128,-0.280055,-0.1315374,0.06939383,0.4843611,-0.4870246,0.3091556,0.1315752,0.03805763,-0.04187785,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2189,109.45,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.3582001,-0.3562012,-0.9378815,-16.52377,-10.78909,-49.185,103.4157,112.7475,25,-0.210378,0.0784,-1.063825,-0.2863401,-0.1525699,0.1001114,0.478735,-0.3359107,-0.7417206,-0.2582823,0.1634666,-0.1918427,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2190,109.5,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.1396332,-0.08375549,-1.177673,-16.45407,-11.41412,-48.98264,104.5488,113.8806,25,-0.8220544,0.2427919,-0.6294424,-0.3411689,-0.1418978,0.09060066,-0.7823839,0.2493735,-0.8145206,-0.09801901,-0.2790301,0.03967641,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:26.,2191,109.55,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.02693176,0.2856445,-1.108231,-16.52377,-11.27518,-49.31989,107.0178,116.3496,25,0.4106427,0.1429777,0.03679024,-0.3599491,-0.1268121,0.06825332,0.2586739,0.1562234,0.06084247,0.0622895,0.2850735,-0.2214754,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2192,109.6,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.02287292,0.04006958,-0.7309265,-15.68747,-11.48358,-49.38733,109.7252,119.057,25,0.5465635,0.1417153,-0.1158901,-0.3574751,-0.1224111,0.08506937,0.60972,0.1396359,-0.0542642,0.1351681,0.3299619,-0.04639614,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2193,109.65,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.01286316,-0.214386,-0.575882,-15.19962,-12.38644,-49.45477,110.7371,120.0689,25,0.1421638,0.2174122,-0.001359011,-0.3615853,-0.1109848,0.1131227,0.2526144,0.208771,-0.02885592,0.122714,-0.08345325,0.4528883,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2194,109.7,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.004653931,-0.2477112,-0.6849823,-14.53757,-12.90732,-49.42111,110.1817,119.5135,25,-0.1379081,0.2040336,0.0635393,-0.3605218,-0.1018341,0.1170002,-0.04659734,0.2040852,0.01657446,0.08895454,-0.139782,0.4164086,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2195,109.75,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.0244751,-0.2905884,-0.949585,-13.28314,-13.18509,-49.42105,111.4867,120.8185,25,-0.2783994,0.2101913,0.1376204,-0.356422,-0.09115665,0.1107768,-0.1824871,0.2016647,0.1245583,0.1334565,-0.1347651,0.08787335,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2196,109.8,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.05752563,-0.2639923,-1.222412,-12.7953,-12.90732,-49.62338,109.9202,119.252,25,-0.1810886,0.1091651,0.1555584,-0.3496921,-0.083105,0.1007051,-0.1768613,0.1882067,0.1995768,0.02382721,-0.1845603,-0.0485698,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2197,109.85,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.0802002,-0.02792358,-1.314163,-12.86501,-12.62952,-49.35364,108.1702,117.502,25,0.03881051,-0.1958324,-0.0738207,-0.3438704,-0.08213607,0.09398969,-0.03034648,-0.1527805,-0.004689052,0.0256361,-0.08249445,-0.2503544,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2198,109.9,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.06417847,-0.03683472,-1.933716,-12.76047,-11.96976,-50.12924,106.9568,116.2887,25,0.4759146,0.3072502,-0.1375885,-0.347261,-0.08469223,0.1086934,0.7572846,0.1822473,-0.1599261,0.01739566,0.1768999,-0.4010355,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2199,109.95,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.1744385,0.04537964,-1.057632,-12.34232,-12.52536,-50.33157,104.8667,114.1985,25,0.496466,-0.311221,-0.5141528,-0.3543501,-0.08253341,0.1335216,0.4973704,-0.3286104,-0.350082,0.2403669,0.1173018,0.09891637,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2200,110,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.1304779,-0.1616974,-0.9667206,-12.0287,-13.81021,-50.09555,106.1943,115.5261,25,-0.1439327,0.06456488,-0.5848206,-0.3802407,-0.07700809,0.1437043,0.1147413,0.01426335,-0.6559683,0.1547828,0.02022437,-0.08729172,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2201,110.05,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.3074799,-0.1267853,-1.107559,-12.09839,-14.36578,-49.7583,108.1412,117.473,25,-0.5312176,-0.2933456,0.08282244,-0.4061218,-0.07168733,0.136602,-0.3487333,-0.1646695,-0.1237128,0.2934471,0.06298116,-0.1252481,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2202,110.1,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.005355835,0.1210175,-1.021774,-12.44684,-13.39346,-50.02808,108.8162,118.148,25,-0.3452618,-0.585566,0.5118076,-0.3957773,-0.09126008,0.1113428,-0.5891297,-0.5703169,0.5027015,0.3477713,-0.002778759,-0.09605163,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2203,110.15,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.1418457,-0.01266479,-0.7624054,-12.89983,-13.01147,-49.72458,110.1519,119.4837,25,0.2082318,-0.2265272,0.2342543,-0.3718633,-0.1217743,0.0995106,0.1807887,-0.3438733,0.3055526,0.03807843,0.2253535,0.06667896,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2204,110.2,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.03189087,-0.1460876,-0.6922607,-13.87552,-12.24747,-48.91522,107.6048,116.9366,25,0.09805413,-0.04600691,0.1518359,-0.3619412,-0.1284203,0.1105615,0.279171,-0.02840619,0.1476058,-0.01207289,0.06433117,0.2737044,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2205,110.25,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.005172729,-0.1695251,-0.78685,-14.04973,-12.69894,-48.67917,107.5624,116.8943,25,-0.2370312,-0.0857703,0.2298257,-0.3517793,-0.1331586,0.1129264,-0.1363802,-0.09799965,0.221637,0.1356277,-0.07406576,0.288698,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2206,110.3,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.03147888,-0.08396912,-0.9851227,-14.32848,-12.56,-49.15134,107.4379,116.7697,25,0.0460402,-0.1004981,0.2073676,-0.3347131,-0.1365286,0.1023695,0.02099847,-0.02974121,0.26575,0.1462871,-0.02811924,0.03096391,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2207,110.35,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.02598572,-0.1453094,-1.093384,-14.71178,-11.83078,-49.52222,105.3281,114.6599,25,-0.09388335,-0.09934709,-0.009767676,-0.3267377,-0.1439435,0.1065504,0.1139431,-0.1918851,0.09420641,0.1532993,0.03710451,-0.1057372,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2208,110.4,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.04071045,-0.1800995,-1.154968,-15.2693,-11.27518,-49.58966,103.3571,112.6889,25,-0.08606884,0.115574,-0.04815022,-0.3310956,-0.1107612,0.1070034,-0.136264,0.07053035,-0.02686722,0.0765164,-0.1123168,-0.1065082,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2209,110.45,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.1696472,-0.2008667,-1.51181,-15.26929,-11.34464,-49.18503,104.0755,113.4073,25,0.04062413,0.2744555,-0.1254698,-0.3351507,-0.1005713,0.1150359,0.4659777,0.3937473,-0.2133405,-0.006630803,0.06097988,-0.3767565,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2210,110.5,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.04847717,-0.05152893,-1.234421,-14.95569,-12.07385,-48.88153,103.8877,113.2195,25,0.325074,-0.3608482,-0.09679365,-0.338888,-0.09111574,0.1214409,0.08240874,0.04660851,-0.0242801,-0.07438378,-0.1572387,-0.01073483,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:27.,2211,110.55,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.2789612,-0.4003448,-0.9025421,-15.12993,-12.73364,-48.3757,103.1188,112.4506,25,-0.9367054,-0.08368132,-0.8630868,-0.3585253,-0.1126401,0.1351965,-0.3517203,-0.3346632,-0.7803887,-0.1266302,-0.1155964,-0.05288009,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:28.,2212,110.6,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.1712494,0.06739807,-1.170471,-14.81631,-12.69894,-48.88153,106.2288,115.5606,25,-0.7488543,0.1787322,-0.3471545,-0.4043579,-0.109943,0.09498785,-0.8714303,0.1269308,-0.496656,-0.09083097,-0.1637914,-0.0569814,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:28.,2213,110.65,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.03236389,0.2198181,-1.008392,-14.67693,-11.86545,-49.35364,108.3973,117.7291,25,0.2627291,0.1747572,-0.1370244,-0.4154348,-0.100439,0.07818086,-0.03049249,0.2137226,-0.0861101,-0.009914621,0.2764655,-0.1814646,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:28.,2214,110.7,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.05734253,0.0717926,-0.7519226,-13.49219,-12.42108,-48.94894,110.5933,119.9251,25,0.361486,0.1347496,-0.2438249,-0.4221167,-0.09092756,0.09749843,0.4537874,0.1324014,-0.2267211,0.1173639,0.2823111,0.1038102,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:28.,2215,110.75,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.05332947,-0.1988525,-0.5525055,-13.10889,-12.80307,-48.44308,109.1799,118.5117,25,-0.03294091,0.1676204,-0.08191217,-0.4295324,-0.08365987,0.1113067,0.1517661,0.1766402,-0.1428737,0.1375344,0.01136081,0.3575235,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:28.,2216,110.8,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.04884338,-0.2330322,-0.7010193,-13.21342,-12.76834,-48.54425,108.2224,117.5542,25,-0.2730062,0.08667551,-0.07448515,-0.4347247,-0.07495287,0.109852,-0.1873936,0.1112511,-0.08533624,0.1262349,-0.1206087,0.3807538,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:28.,2217,110.85,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.02789307,-0.1948853,-0.9887238,-13.0392,-12.52527,-48.98264,108.0149,117.3467,25,-0.3098553,0.1248801,-0.05432636,-0.438752,-0.07119609,0.09971484,-0.2278233,0.0884049,-0.06734136,0.08561414,-0.08891162,0.1682778,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:28.,2218,110.9,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.06896973,-0.2002258,-1.271942,-12.62106,-12.17795,-49.31992,108.9672,118.299,25,-0.2279836,0.3025489,0.03719531,-0.4409887,-0.06219647,0.08811663,-0.142315,0.266041,0.0217847,0.01470453,-0.08935026,-0.07309709,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:28.,2219,110.95,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.03874207,-0.07553101,-1.287842,-11.85445,-11.6918,-49.25247,108.8674,118.1992,25,-0.1096948,0.2282324,0.1046827,-0.4377621,-0.05072345,0.07841874,-0.2466656,0.2083854,0.1724963,-0.002753066,-0.153229,-0.2377843,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:28.,2220,111,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.03269958,-0.09764099,-1.77594,-11.01814,-11.1362,-49.38733,108.91,118.2418,25,0.2924574,0.6742018,0.02525795,-0.4329446,-0.03425488,0.08089288,0.4358778,0.5553348,0.01055289,-0.007657633,0.06470667,-0.411829,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:28.,2221,111.05,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.2612915,0.2375336,-1.088608,-10.91362,-11.37927,-48.94888,107.0283,116.3601,25,0.4942949,-0.02037771,-0.3172815,-0.4333842,-0.01371462,0.1016618,0.5182444,-0.1063847,-0.2276917,0.2363302,0.2795721,0.01792143,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:28.,2222,111.1,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.1587067,-0.09475708,-1.016449,-9.937927,-12.21271,-49.21869,107.2076,116.5394,25,0.09426285,0.1468667,-0.2913544,-0.4436197,-0.01163093,0.1163331,0.2782299,0.120477,-0.3255756,0.2099926,0.1902744,-0.1454829,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:28.,2223,111.15,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.342514,-0.1761169,-0.9833527,-9.380402,-12.62939,-49.21872,107.7029,117.0347,25,-0.755918,-0.2752923,0.5515321,-0.4470693,-0.007147019,0.1042208,-0.6257741,-0.1583366,0.3640868,0.3018164,-0.039141,0.003368106,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:28.,2224,111.2,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.1794586,0.09111023,-1.028366,-10.04247,-11.83072,-49.185,106.1227,115.4545,25,-0.1191879,-0.4531121,0.6998407,-0.4169627,-0.02662236,0.07541069,-0.4810118,-0.5124845,0.8196971,0.3924188,-0.03005322,-0.06088887,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:28.,2225,111.25,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.07833862,0.1488647,-0.8807373,-11.15755,-10.65002,-48.7803,105.885,115.2168,25,0.3583196,-0.2155946,0.3426322,-0.3824469,-0.05103634,0.07735077,0.3869801,-0.2454504,0.4271628,-0.008403487,0.2729982,0.07524055,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:28.,2226,111.3,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.03128052,-0.1213684,-0.6667786,-12.93466,-10.68475,-48.13962,104.2045,113.5363,25,0.01154294,-0.2553268,0.2380743,-0.3680992,-0.06149258,0.09243799,0.2642182,-0.2273294,0.2583896,0.004749209,0.06506947,0.2734965,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:28.,2227,111.35,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.005477905,-0.1781616,-0.6952057,-13.49217,-10.40692,-47.26285,101.8738,111.2056,25,-0.2919008,-0.03272226,0.3126535,-0.3539972,-0.07470077,0.09112533,-0.2013156,-0.1291342,0.2927054,0.06182472,-0.0835155,0.3205731,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:28.,2228,111.4,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.02073669,-0.1436462,-0.8471375,-13.59673,-9.608246,-47.63376,101.1929,110.5247,25,-0.3636853,0.0901219,0.432532,-0.338759,-0.07469119,0.0773463,-0.317349,0.08817312,0.4312382,0.09569993,-0.09594858,0.2102797,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
